7006,TCP,"Default for BMC Software Control-M/Server and Control-M/Agent for Server-to-Agent, though often changed during installation"
7010,TCP,Default for Cisco AON AMC (AON Management Console)
7022,TCP,Database mirroring endpoints
7025,TCP,Zimbra LMTP —local mail delivery
7047,TCP,Zimbra conversion server
7070,TCP,"Real Time Streaming Protocol (RTSP), used by QuickTime Streaming Server. TCP is used by default, UDP is used as an alternate."
7133,TCP,Enemy Territory: Quake Wars
7144,TCP,Peercast
7145,TCP,Peercast
7171,TCP,Tibia
7262,TCP,CNAP (Calypso Network Access Protocol)
7272,TCP,WatchMe - WatchMe Monitoring
7306,TCP,Zimbra mysql 
7307,TCP,Zimbra mysql 
7396,TCP,Web control interface for Folding@home v7.3.6 and later
7400,TCP,RTPS (Real Time Publish Subscribe) DDS Discovery
7401,TCP,RTPS (Real Time Publish Subscribe) DDS User-Traffic
7402,TCP,RTPS (Real Time Publish Subscribe) DDS Meta-Traffic
7471,TCP,Stateless Transport Tunneling (STT)
7473,TCP,Rise: The Vieneo Province
7474,TCP,Neo4J Server webadmin
7478,TCP,Default port used by Open iT Server.
7542,TCP,Saratoga file transfer protocol
7547,TCP,CPE WAN Management Protocol (CWMP) Technical Report 069
7624,TCP,Instrument Neutral Distributed Interface
7631,TCP,ERLPhase
7634,TCP,hddtemp—Utility to monitor hard drive temperature
7652,TCP,I2P anonymizing overlay network
7653,TCP,I2P anonymizing overlay network
7654,TCP,I2P anonymizing overlay network
7656,TCP,I2P anonymizing overlay network
7657,TCP,I2P anonymizing overlay network
7658,TCP,I2P anonymizing overlay network
7659,TCP,I2P anonymizing overlay network
7660,TCP,I2P anonymizing overlay network
7670,TCP,BrettspielWelt BSW Boardgame Portal
7680,TCP,Delivery Optimization for Windows 10
7687,TCP,Bolt database connection
7777,TCP,iChat server file transfer proxy
7777,TCP,Oracle Cluster File System 2
7777,TCP,Windows backdoor program tini.exe default
7777,TCP,Just Cause 2: Multiplayer Mod Server
7777,TCP,Terraria default server
7777,TCP,Unreal Tournament series default server
7778,TCP,Unreal Tournament series default server
7779,TCP,Unreal Tournament series default server
7780,TCP,Unreal Tournament series default server
7781,TCP,Unreal Tournament series default server
7782,TCP,Unreal Tournament series default server
7783,TCP,Unreal Tournament series default server
7784,TCP,Unreal Tournament series default server
7785,TCP,Unreal Tournament series default server
7786,TCP,Unreal Tournament series default server
7787,TCP,Unreal Tournament series default server
7788,TCP,Unreal Tournament series default server
7831,TCP,Default used by Smartlaunch Internet Cafe Administration software
7880,TCP,PowerSchool Gradebook Server
7890,TCP,Default that will be used by the iControl Internet Cafe Suite Administration software
7915,TCP,Default for YSFlight server
7935,TCP,"Fixed port used for Adobe Flash Debug Player to communicate with a debugger (Flash IDE, Flex Builder or fdb)."
7946,TCP,Docker Swarm communication among nodes
7990,TCP,Atlassian Bitbucket (default port)
8000,TCP,"Commonly used for Internet radio streams such as SHOUTcast, Icecast and iTunes Radio"
8005,TCP,Tomcat remote shutdown
8005,TCP,PLATO ASCII protocol (RFC 600)
8006,TCP,Quest AppAssure 5 API
8006,TCP,Proxmox Virtual Environment admin web interface
8007,TCP,Quest AppAssure 5 Engine
8007,TCP,Proxmox Backup Server admin web interface
8008,TCP,Alternative port for HTTP. See also ports 80 and 8080.
8008,TCP,IBM HTTP Server administration default
8008,TCP,"iCal, a calendar application by Apple"
8008,TCP,Matrix homeserver federation over HTTP
8009,TCP,Apache JServ Protocol (ajp13)
8010,TCP,Buildbot web status page
8069,TCP,OpenERP 5.0 XML-RPC protocol
8070,TCP,OpenERP 5.0 NET-RPC protocol
8074,TCP,Gadu-Gadu
8075,TCP,Killing Floor web administration interface
8080,TCP,Alternative port for HTTP. See also ports 80 and 8008.
8080,TCP,Apache Tomcat
8080,TCP,Atlassian JIRA applications
8088,TCP,Asterisk management access via HTTP
8089,TCP,Splunk daemon management
8089,TCP,Fritz!Box automatic TR-069 configuration
8089,TCP,Coral Content Distribution Network (legacy; 80 and 8080 now supported)
8096,TCP,Emby and Jellyfin HTTP port
8111,TCP,JOSM Remote Control
8112,TCP,PAC Pacifica Coin
8118,TCP,Privoxy—advertisement-filtering Web proxy
8123,TCP,Polipo Web proxy
8123,TCP,Home Assistant Home automation
8123,TCP,BURST P2P
8124,TCP,Standard BURST Mining Pool Software Port
8125,TCP,BURST Web Interface
8139,TCP,Puppet (software) Client agent
8140,TCP,Puppet (software) Master server
8172,TCP,Microsoft Remote Administration for IIS Manager
8184,TCP,NCSA Brown Dog Data Access Proxy
8200,TCP,GoToMyPC
8200,TCP,MiniDLNA media server Web Interface
8243,TCP,HTTPS listener for Apache Synapse
8245,TCP,Dynamic DNS for at least No-IP and DynDNS
8280,TCP,HTTP listener for Apache Synapse
8281,TCP,HTTP Listener for Gatecraft Plugin
8291,TCP,Winbox—Default on a MikroTik RouterOS for a Windows application used to administer MikroTik RouterOS
8332,TCP,Bitcoin JSON-RPC server
8333,TCP,Bitcoin
8334,TCP,Filestash server (default) 
8337,TCP,VisualSVN Distributed File System Service (VDFS)
8384,TCP,Syncthing web GUI
8388,TCP,Shadowsocks proxy server
8400,TCP,"Commvault Communications Service (GxCVD, found in all client computers)"
8401,TCP,"Commvault Server Event Manager (GxEvMgrS, available in CommServe)"
8403,TCP,"Commvault Firewall (GxFWD, tunnel port for HTTP/HTTPS)"
8443,TCP,SW Soft Plesk Control Panel
8443,TCP,Apache Tomcat SSL
8443,TCP,Promise WebPAM SSL
8443,TCP,iCal over SSL
8443,TCP,MineOs WebUi
8444,TCP,Bitmessage
8448,TCP,Matrix homeserver federation over HTTPS
8484,TCP,MapleStory Login Server
8500,TCP,Adobe ColdFusion built-in web server
8555,TCP,Symantec DLP OCR Engine 
8629,TCP,Tibero database
8642,TCP,Lotus Notes Traveler auto synchronization for Windows Mobile and Nokia devices
8691,TCP,"Ultra Fractal, a fractal generation and rendering software application – distributed calculations over networked computers"
8765,TCP,Default port of a local GUN relay peer that the Internet Archive and others use as a decentralized mirror for censorship resistance.
8880,TCP,"Alternate port of CDDB (Compact Disc Database) protocol, used to look up audio CD (compact disc) information over the Internet. See also port 888."
8883,TCP,Secure MQTT (MQTT over TLS)
8883,TCP,Freenet web UI (localhost only)
9000,TCP,SonarQube Web Server
9000,TCP,ClickHouse default port
9000,TCP,DBGp
9000,TCP,SqueezeCenter web server & streaming
9000,TCP,Play! Framework web server
9000,TCP,Hadoop NameNode default port
9000,TCP,PHP-FPM default port
9000,TCP,QBittorrent's embedded torrent tracker default port
9001,TCP,ETL Service Manager
9001,TCP,DBGp Proxy
9001,TCP,HSQLDB default port
9001,TCP,Tomcat in standalone mode
9030,TCP,Tor often used
9042,TCP,Apache Cassandra native protocol clients
9043,TCP,WebSphere Application Server Administration Console secure
9050,TCP,Tor (SOCKS-5 proxy client)
9051,TCP,Tor (SOCKS-5 proxy client)
9060,TCP,WebSphere Application Server Administration Console
9080,TCP,"glrpc, Groove Collaboration software GLRPC"
9080,TCP,WebSphere Application Server HTTP Transport (port 1) default
9080,TCP,"Remote Potato by FatAttitude, Windows Media Center addon"
9080,TCP,"ServerWMC, Windows Media Center addon"
9081,TCP,Zerto ZVM to ZVM communication
9090,TCP,Prometheus metrics server
9090,TCP,Openfire Administration Console
9090,TCP,SqueezeCenter control (CLI)
9090,TCP,Cherokee Admin Panel
9091,TCP,Openfire Administration Console (SSL Secured)
9091,TCP,Transmission (BitTorrent client) Web Interface
9092,TCP,H2 (DBMS) Database Server
9092,TCP,Apache Kafka A Distributed Streaming Platform
9100,TCP,"PDL Data Stream, used for printing to certain network printers"
9101,TCP,Bacula Director
9102,TCP,Bacula File Daemon
9103,TCP,Bacula Storage Daemon
9119,TCP,MXit Instant Messenger
9150,TCP,Tor Browser
9191,TCP,Sierra Wireless Airlink
9199,TCP,Avtex LLC—qStats
9200,TCP,Elasticsearch—default Elasticsearch port
9217,TCP,iPass Platform Service
9293,TCP,Sony PlayStation RemotePlay
9295,TCP,Sony PlayStation Remote Play Session creation communication port
9300,TCP,IBM Cognos BI
9306,TCP,Sphinx Native API
9309,TCP,Sony PlayStation Vita Host Collaboration WiFi Data Transfer
9312,TCP,Sphinx SphinxQL
9332,TCP,Litecoin JSON-RPC server
9333,TCP,Litecoin
9339,TCP,"Used by all Supercell games such as Brawl Stars and Clash of Clans, mobile freemium strategy video games"
9389,TCP,"adws, Microsoft AD DS Web Services, Powershell uses this port"
9392,TCP,OpenVAS Greenbone Security Assistant web interface
9418,TCP,"git, Git pack transfer service"
9419,TCP,MooseFS distributed file system – master control port
9420,TCP,MooseFS distributed file system – master command port
9421,TCP,MooseFS distributed file system – master client port
9422,TCP,MooseFS distributed file system – Chunkservers
9425,TCP,MooseFS distributed file system – CGI server
9443,TCP,VMware Websense Triton console (HTTPS port used for accessing and administrating a vCenter Server via the Web Management Interface)
9443,TCP,NCSA Brown Dog Data Tilling Service
9535,TCP,"mngsuite, LANDesk Management Suite Remote Control"
9536,TCP,"laes-bf, IP Fabrics Surveillance buffering function"
9669,TCP,VGG Image Search Engine VISE
9675,TCP,"Spiceworks Desktop, IT Helpdesk Software"
9676,TCP,"Spiceworks Desktop, IT Helpdesk Software"
9735,TCP,Bitcoin Lightning Network
9785,TCP,Viber
9800,TCP,WebDAV Source
9875,TCP,Club Penguin Disney online game for kids
9898,TCP,Tripwire—File Integrity Monitoring Software
9901,TCP,Banana for Apache Solr
9981,TCP,Tvheadend HTTP server (web interface)
9982,TCP,Tvheadend HTSP server (Streaming protocol)
9987,TCP,TeamSpeak 3 server default (voice) port (for the conflicting service see the IANA list)
9997,TCP,Splunk port for communication between the forwarders and indexers
9999,TCP,Dash (cryptocurrency)
10000,TCP,Network Data Management Protocol (NDMP) Control stream for network backup and restore.
10009,TCP,"CrossFire, a multiplayer online First Person Shooter"
10011,TCP,TeamSpeak 3 ServerQuery
10024,TCP,Zimbra smtp —to amavis from postfix
10025,TCP,Zimbra smtp —back to postfix from amavis
10042,TCP,Mathoid server 
10050,TCP,Zabbix agent
10051,TCP,Zabbix trapper
10110,TCP,NMEA 0183 Navigational Data. Transport of NMEA 0183 sentences over TCP or UDP
10172,TCP,Intuit Quickbooks client
10200,TCP,FRISK Software International's fpscand virus scanning daemon for Unix platforms
10200,TCP,FRISK Software International's f-protd virus scanning daemon for Unix platforms
10201,TCP,FRISK Software International's f-protd virus scanning daemon for Unix platforms
10202,TCP,FRISK Software International's f-protd virus scanning daemon for Unix platforms
10203,TCP,FRISK Software International's f-protd virus scanning daemon for Unix platforms
10204,TCP,FRISK Software International's f-protd virus scanning daemon for Unix platforms
10212,TCP,GE Intelligent Platforms Proficy HMI/SCADA – CIMPLICITY WebView
10514,TCP,TLS-enabled Rsyslog (default by convention)
10578,TCP,Skyrim Together multiplayer server for The Elder Scrolls V: Skyrim mod.
10800,TCP,"Touhou fight games (Immaterial and Missing Power, Scarlet Weather Rhapsody, Hisoutensoku, Hopeless Masquerade and Urban Legend in Limbo)"
10891,TCP,Jungle Disk (this port is opened by the Jungle Disk Monitor service on the localhost)
10933,TCP,Octopus Deploy Tentacle deployment agent
11001,TCP,metasys ( Johnson Controls Metasys java AC control environment )
11111,TCP,"RiCcI, Remote Configuration Interface (Redhat Linux)"
11112,TCP,ACR/NEMA Digital Imaging and Communications in Medicine (DICOM)
11211,TCP,memcached
11214,TCP,memcached incoming SSL proxy
11215,TCP,memcached internal outgoing SSL proxy
11235,TCP,XCOMPUTE numerical systems messaging (Xplicit Computing)
11311,TCP,Robot Operating System master
11371,TCP,OpenPGP HTTP key server
11753,TCP,OpenRCT2 multiplayer
12000,TCP,"CubeForm, Multiplayer SandBox Game"
12013,TCP,"Audition Online Dance Battle, Korea Server"
12043,TCP,"Second Life, used for LSL HTTPS in-bound"
12046,TCP,"Second Life, used for LSL HTTP in-bound"
12201,TCP,Graylog Extended Log Format (GELF)
12345,TCP,Cube World
12345,TCP,Little Fighter 2
12443,TCP,IBM HMC web browser management access over HTTPS instead of default port 443
12489,TCP,NSClient/NSClient++/NC_Net (Nagios)
12975,TCP,LogMeIn Hamachi (VPN tunnel software; also port 32976)—used to connect to Mediation Server (bibi.hamachi.cc); will attempt to use SSL (TCP port 443) if both 12975 & 32976 fail to connect
13008,TCP,"CrossFire, a multiplayer online First Person Shooter"
13075,TCP,"Default for BMC Software Control-M/Enterprise Manager Corba communication, though often changed during installation"
13400,TCP,ISO 13400 Road vehicles — Diagnostic communication over Internet Protocol(DoIP)
13720,TCP,Symantec NetBackup—bprd (formerly VERITAS)
13721,TCP,Symantec NetBackup—bpdbm (formerly VERITAS)
13724,TCP,Symantec Network Utility—vnetd (formerly VERITAS)
13782,TCP,Symantec NetBackup—bpcd (formerly VERITAS)
13783,TCP,Symantec VOPIED protocol (formerly VERITAS)
13785,TCP,Symantec NetBackup Database—nbdb (formerly VERITAS)
13786,TCP,Symantec nomdb (formerly VERITAS)
14652,TCP,Repgen DoxBox reporting tool
14800,TCP,Age of Wonders III p2p port
15000,TCP,psyBNC
15000,TCP,Wesnoth
15000,TCP,Kaspersky Network Agent
15009,TCP,Teltonika networks remote management system (RMS)
15010,TCP,Teltonika networks remote management system (RMS)
15345,TCP,XPilot Contact
15672,TCP,RabbitMQ management plugin
16000,TCP,Oracle WebCenter Content: Imaging (formerly known as Oracle Universal Content Management). Port though often changed during installation
16000,TCP,shroudBNC
16080,TCP,macOS Server Web (HTTP) service with performance cache
16200,TCP,Oracle WebCenter Content: Content Server (formerly known as Oracle Universal Content Management). Port though often changed during installation
16225,TCP,Oracle WebCenter Content: Content Server Web UI. Port though often changed during installation
16250,TCP,Oracle WebCenter Content: Inbound Refinery (formerly known as Oracle Universal Content Management). Port though often changed during installation
16261,TCP,Project Zomboid multiplayer. Additional sequential ports used for each player connecting to server.
16300,TCP,Oracle WebCenter Content: Records Management (formerly known as Oracle Universal Records Management). Port though often changed during installation
16400,TCP,Oracle WebCenter Content: Capture (formerly known as Oracle Document Capture). Port though often changed during installation
16666,TCP,SITC Port for mobile web traffic
16677,TCP,SITC Port for mobile web traffic
17011,TCP,Worms multiplayer
17224,TCP,"Train Realtime Data Protocol (TRDP) Process Data, network protocol used in train communication."
17225,TCP,"Train Realtime Data Protocol (TRDP) Message Data, network protocol used in train communication."
17333,TCP,"CS Server (CSMS), default binary protocol port"
17472,TCP,Tanium Communication Port
17475,TCP,DMXControl 3 Network Broker
17500,TCP,Dropbox LanSync Protocol (db-lsp); used to synchronize file catalogs between Dropbox clients on a local network.
17777,TCP,SITC Port for mobile web traffic
18080,TCP,Monero P2P network communications
18081,TCP,Monero incoming RPC calls
18091,TCP,memcached Internal REST HTTPS for SSL
18092,TCP,memcached Internal CAPI HTTPS for SSL
18104,TCP,RAD PDF Service
18200,TCP,"Audition Online Dance Battle, AsiaSoft Thailand Server status/version check"
18201,TCP,"Audition Online Dance Battle, AsiaSoft Thailand Server"
18206,TCP,"Audition Online Dance Battle, AsiaSoft Thailand Server FAM database"
18300,TCP,"Audition Online Dance Battle, AsiaSoft SEA Server status/version check"
18301,TCP,"Audition Online Dance Battle, AsiaSoft SEA Server"
18306,TCP,"Audition Online Dance Battle, AsiaSoft SEA Server FAM database"
18333,TCP,Bitcoin testnet
18400,TCP,"Audition Online Dance Battle, KAIZEN Brazil Server status/version check"
18401,TCP,"Audition Online Dance Battle, KAIZEN Brazil Server"
18505,TCP,"Audition Online Dance Battle R4p3 Server, Nexon Server status/version check"
18506,TCP,"Audition Online Dance Battle, Nexon Server"
18605,TCP,X-BEAT status/version check
18606,TCP,X-BEAT
18676,TCP,YouView
19000,TCP,"Audition Online Dance Battle, G10/alaplaya Server status/version check"
19001,TCP,"Audition Online Dance Battle, G10/alaplaya Server"
19150,TCP,Gkrellm Server
19226,TCP,Panda Software AdminSecure Communication Agent
19294,TCP,Google Talk Voice and Video connections
19531,TCP,systemd-journal-gatewayd
19532,TCP,systemd-journal-remote
19812,TCP,4D database SQL Communication
19813,TCP,4D database Client Server Communication
19814,TCP,4D database DB4D Communication
20560,TCP,Killing Floor
21025,TCP,"Starbound Server (default), Starbound"
21064,TCP,Default Ingres DBMS server
22000,TCP,Syncthing (default)
22136,TCP,FLIR Systems Camera Resource Protocol
22222,TCP,"Davis Instruments, WeatherLink IP"
24441,TCP,Pyzor spam detection network
24465,TCP,Tonido Directory Server for Tonido which is a Personal Web App and P2P platform
24554,TCP,"BINKP, Fidonet mail transfers over TCP/IP"
25565,TCP,Minecraft (Java Edition) multiplayer server
26000,TCP,id Software's Quake server
26000,TCP,EVE Online
26900,TCP,EVE Online
26901,TCP,EVE Online
26909,TCP,Action Tanks Online
26910,TCP,Action Tanks Online
26911,TCP,Action Tanks Online
27000,TCP,PowerBuilder SySAM license server
27000,TCP,FlexNet Publisher's License server (from the range of default ports)
27001,TCP,FlexNet Publisher's License server (from the range of default ports)
27002,TCP,FlexNet Publisher's License server (from the range of default ports)
27003,TCP,FlexNet Publisher's License server (from the range of default ports)
27004,TCP,FlexNet Publisher's License server (from the range of default ports)
27005,TCP,FlexNet Publisher's License server (from the range of default ports)
27006,TCP,FlexNet Publisher's License server (from the range of default ports)
27007,TCP,FlexNet Publisher's License server (from the range of default ports)
27008,TCP,FlexNet Publisher's License server (from the range of default ports)
27009,TCP,FlexNet Publisher's License server (from the range of default ports)
27015,TCP,Steam (downloads)
27016,TCP,Steam (downloads)
27017,TCP,Steam (downloads)
27018,TCP,Steam (downloads)
27019,TCP,Steam (downloads)
27020,TCP,Steam (downloads)
27021,TCP,Steam (downloads)
27022,TCP,Steam (downloads)
27023,TCP,Steam (downloads)
27024,TCP,Steam (downloads)
27025,TCP,Steam (downloads)
27026,TCP,Steam (downloads)
27027,TCP,Steam (downloads)
27028,TCP,Steam (downloads)
27029,TCP,Steam (downloads)
27030,TCP,Steam (downloads)
27017,TCP,MongoDB daemon process (mongod) and routing service (mongos)
27036,TCP,Steam (In-Home Streaming)
28000,TCP,Siemens Digital Industries Software license server
28260,TCP,Palo Alto Networks' Panorama HA-1 backup unencrypted sync port.
28443,TCP,"Palo Alto Networks' Panorama-to-managed devices software updates, PAN-OS 8.0 and later."
28769,TCP,Palo Alto Networks' Panorama HA unencrypted sync port.
28770,TCP,Palo Alto Networks' Panorama HA-1 backup sync port.
28852,TCP,Killing Floor
28910,TCP,Nintendo Wi-Fi Connection
28960,TCP,Call of Duty; Call of Duty: United Offensive; Call of Duty 2; Call of Duty 4: Modern Warfare Call of Duty: World at War (PC platform)
29070,TCP,Jedi Knight: Jedi Academy by Ravensoft
29900,TCP,Nintendo Wi-Fi Connection
29901,TCP,Nintendo Wi-Fi Connection
29920,TCP,Nintendo Wi-Fi Connection
30033,TCP,TeamSpeak 3 File Transfer
30120,TCP,Fivem (Default Port) GTA V multiplayer
30564,TCP,Multiplicity: keyboard/mouse/clipboard sharing software
31337,TCP,Back Orifice and Back Orifice 2000 remote administration tools
31337,TCP,"ncat, a netcat alternative"
31438,TCP,Rocket U2
31457,TCP,TetriNET
32137,TCP,"Immunet Protect (UDP in version 2.0, TCP since version 3.0)"
32400,TCP,Plex Media Server
32764,TCP,"A backdoor found on certain Linksys, Netgear and other wireless DSL modems/combination routers"
32887,TCP,"Ace of Spades, a multiplayer FPS video game"
32976,TCP,"LogMeIn Hamachi, a VPN application; also TCP port 12975 and SSL (TCP 443)."
33434,TCP,traceroute
35357,TCP,OpenStack Identity (Keystone) administration
36330,TCP,Folding@home Control Port
40000,TCP,SafetyNET p – a real-time Industrial Ethernet protocol
41121,TCP,Tentacle Server - Pandora FMS
41794,TCP,Crestron Control Port - Crestron Electronics
41795,TCP,Crestron Terminal Port - Crestron Electronics
41796,TCP,Crestron Secure Control Port - Crestron Electronics
41797,TCP,Crestron Secure Terminal Port - Crestron Electronics
43110,TCP,ZeroNet web UI default port 
44405,TCP,Mu Online Connect Server
44818,TCP,EtherNet/IP explicit messaging
47808,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47809,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47810,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47811,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47812,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47813,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47814,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47815,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47816,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47817,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47818,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47819,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47820,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47821,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47822,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
47823,TCP,BACnet Building Automation and Control Networks (4780810 = BAC016 to 4782310 = BACF16)
49152,TCP,Certificate Management over CMS
49153,TCP,Certificate Management over CMS
49154,TCP,Certificate Management over CMS
49155,TCP,Certificate Management over CMS
49156,TCP,Certificate Management over CMS
49157,TCP,Certificate Management over CMS
49158,TCP,Certificate Management over CMS
49159,TCP,Certificate Management over CMS
49160,TCP,Certificate Management over CMS
49161,TCP,Certificate Management over CMS
49162,TCP,Certificate Management over CMS
49163,TCP,Certificate Management over CMS
49164,TCP,Certificate Management over CMS
49165,TCP,Certificate Management over CMS
49166,TCP,Certificate Management over CMS
49167,TCP,Certificate Management over CMS
49168,TCP,Certificate Management over CMS
49169,TCP,Certificate Management over CMS
49170,TCP,Certificate Management over CMS
49171,TCP,Certificate Management over CMS
49172,TCP,Certificate Management over CMS
49173,TCP,Certificate Management over CMS
49174,TCP,Certificate Management over CMS
49175,TCP,Certificate Management over CMS
49176,TCP,Certificate Management over CMS
49177,TCP,Certificate Management over CMS
49178,TCP,Certificate Management over CMS
49179,TCP,Certificate Management over CMS
49180,TCP,Certificate Management over CMS
49181,TCP,Certificate Management over CMS
49182,TCP,Certificate Management over CMS
49183,TCP,Certificate Management over CMS
49184,TCP,Certificate Management over CMS
49185,TCP,Certificate Management over CMS
49186,TCP,Certificate Management over CMS
49187,TCP,Certificate Management over CMS
49188,TCP,Certificate Management over CMS
49189,TCP,Certificate Management over CMS
49190,TCP,Certificate Management over CMS
49191,TCP,Certificate Management over CMS
49192,TCP,Certificate Management over CMS
49193,TCP,Certificate Management over CMS
49194,TCP,Certificate Management over CMS
49195,TCP,Certificate Management over CMS
49196,TCP,Certificate Management over CMS
49197,TCP,Certificate Management over CMS
49198,TCP,Certificate Management over CMS
49199,TCP,Certificate Management over CMS
49200,TCP,Certificate Management over CMS
49201,TCP,Certificate Management over CMS
49202,TCP,Certificate Management over CMS
49203,TCP,Certificate Management over CMS
49204,TCP,Certificate Management over CMS
49205,TCP,Certificate Management over CMS
49206,TCP,Certificate Management over CMS
49207,TCP,Certificate Management over CMS
49208,TCP,Certificate Management over CMS
49209,TCP,Certificate Management over CMS
49210,TCP,Certificate Management over CMS
49211,TCP,Certificate Management over CMS
49212,TCP,Certificate Management over CMS
49213,TCP,Certificate Management over CMS
49214,TCP,Certificate Management over CMS
49215,TCP,Certificate Management over CMS
49216,TCP,Certificate Management over CMS
49217,TCP,Certificate Management over CMS
49218,TCP,Certificate Management over CMS
49219,TCP,Certificate Management over CMS
49220,TCP,Certificate Management over CMS
49221,TCP,Certificate Management over CMS
49222,TCP,Certificate Management over CMS
49223,TCP,Certificate Management over CMS
49224,TCP,Certificate Management over CMS
49225,TCP,Certificate Management over CMS
49226,TCP,Certificate Management over CMS
49227,TCP,Certificate Management over CMS
49228,TCP,Certificate Management over CMS
49229,TCP,Certificate Management over CMS
49230,TCP,Certificate Management over CMS
49231,TCP,Certificate Management over CMS
49232,TCP,Certificate Management over CMS
49233,TCP,Certificate Management over CMS
49234,TCP,Certificate Management over CMS
49235,TCP,Certificate Management over CMS
49236,TCP,Certificate Management over CMS
49237,TCP,Certificate Management over CMS
49238,TCP,Certificate Management over CMS
49239,TCP,Certificate Management over CMS
49240,TCP,Certificate Management over CMS
49241,TCP,Certificate Management over CMS
49242,TCP,Certificate Management over CMS
49243,TCP,Certificate Management over CMS
49244,TCP,Certificate Management over CMS
49245,TCP,Certificate Management over CMS
49246,TCP,Certificate Management over CMS
49247,TCP,Certificate Management over CMS
49248,TCP,Certificate Management over CMS
49249,TCP,Certificate Management over CMS
49250,TCP,Certificate Management over CMS
49251,TCP,Certificate Management over CMS
49252,TCP,Certificate Management over CMS
49253,TCP,Certificate Management over CMS
49254,TCP,Certificate Management over CMS
49255,TCP,Certificate Management over CMS
49256,TCP,Certificate Management over CMS
49257,TCP,Certificate Management over CMS
49258,TCP,Certificate Management over CMS
49259,TCP,Certificate Management over CMS
49260,TCP,Certificate Management over CMS
49261,TCP,Certificate Management over CMS
49262,TCP,Certificate Management over CMS
49263,TCP,Certificate Management over CMS
49264,TCP,Certificate Management over CMS
49265,TCP,Certificate Management over CMS
49266,TCP,Certificate Management over CMS
49267,TCP,Certificate Management over CMS
49268,TCP,Certificate Management over CMS
49269,TCP,Certificate Management over CMS
49270,TCP,Certificate Management over CMS
49271,TCP,Certificate Management over CMS
49272,TCP,Certificate Management over CMS
49273,TCP,Certificate Management over CMS
49274,TCP,Certificate Management over CMS
49275,TCP,Certificate Management over CMS
49276,TCP,Certificate Management over CMS
49277,TCP,Certificate Management over CMS
49278,TCP,Certificate Management over CMS
49279,TCP,Certificate Management over CMS
49280,TCP,Certificate Management over CMS
49281,TCP,Certificate Management over CMS
49282,TCP,Certificate Management over CMS
49283,TCP,Certificate Management over CMS
49284,TCP,Certificate Management over CMS
49285,TCP,Certificate Management over CMS
49286,TCP,Certificate Management over CMS
49287,TCP,Certificate Management over CMS
49288,TCP,Certificate Management over CMS
49289,TCP,Certificate Management over CMS
49290,TCP,Certificate Management over CMS
49291,TCP,Certificate Management over CMS
49292,TCP,Certificate Management over CMS
49293,TCP,Certificate Management over CMS
49294,TCP,Certificate Management over CMS
49295,TCP,Certificate Management over CMS
49296,TCP,Certificate Management over CMS
49297,TCP,Certificate Management over CMS
49298,TCP,Certificate Management over CMS
49299,TCP,Certificate Management over CMS
49300,TCP,Certificate Management over CMS
49301,TCP,Certificate Management over CMS
49302,TCP,Certificate Management over CMS
49303,TCP,Certificate Management over CMS
49304,TCP,Certificate Management over CMS
49305,TCP,Certificate Management over CMS
49306,TCP,Certificate Management over CMS
49307,TCP,Certificate Management over CMS
49308,TCP,Certificate Management over CMS
49309,TCP,Certificate Management over CMS
49310,TCP,Certificate Management over CMS
49311,TCP,Certificate Management over CMS
49312,TCP,Certificate Management over CMS
49313,TCP,Certificate Management over CMS
49314,TCP,Certificate Management over CMS
49315,TCP,Certificate Management over CMS
49316,TCP,Certificate Management over CMS
49317,TCP,Certificate Management over CMS
49318,TCP,Certificate Management over CMS
49319,TCP,Certificate Management over CMS
49320,TCP,Certificate Management over CMS
49321,TCP,Certificate Management over CMS
49322,TCP,Certificate Management over CMS
49323,TCP,Certificate Management over CMS
49324,TCP,Certificate Management over CMS
49325,TCP,Certificate Management over CMS
49326,TCP,Certificate Management over CMS
49327,TCP,Certificate Management over CMS
49328,TCP,Certificate Management over CMS
49329,TCP,Certificate Management over CMS
49330,TCP,Certificate Management over CMS
49331,TCP,Certificate Management over CMS
49332,TCP,Certificate Management over CMS
